study_axis,n_fog,n_iot,arrival_rate,arrival_rate_per_fog,episode_seconds,trial,seed,policy,head_failure_s,n_tasks,duration_s,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,mean_control_delay_ms,mean_selector_delay_ms,mean_handover_delay_ms,control_energy_mj_per_task,nonprop_energy_j_per_delivered_task,whole_swarm_energy_j,head_changes,head_changes_per_1000_tasks,mean_head_tenure_ticks,selector_run_pct,mean_selector_runtime_us,mean_stage1_ms_per_tick,stage1_cpu_share_pct,mean_head_soc_pct,mean_head_iot_distance_m,mean_head_fog_distance_m,mean_head_workload_cycles,mean_head_control_service_ms,kl_gate_pct,tenure_block_pct,switch_cost_block_pct,head_recovery_ticks,tasks_dropped_in_gap,delay_spike_ms,control_jobs_lost,decision_power_0_pct,decision_power_1_pct,decision_power_2_pct,decision_power_3_pct,decision_power_4_pct,decision_power_5_pct
arrival_rate,20,200,120.0,6.0,10.0,0,42,spotis,,1268,10.0,111.99856444816375,78.77793451097492,334.88196300258704,550.0,0.8730283911671924,0.12697160883280756,0.0,0.5922481430110728,0.0,6.356086379655881,0.9875031676327019,157929.031267235,0.0,0.0,100.0,2.9702970297029703,64.43825742574255,0.06443825742574255,0.06443825742574255,65.4192122071624,1677.7631276864588,1716.6651327310753,258362283.49989766,0.7224863820759657,97.02970297029702,0.0,0.9900990099009901,nan,0,nan,0,9.744730865786206,21.36547871162304,6.883073691888847,20.505939758190625,33.26150494834536,8.239272024165919
arrival_rate,20,200,120.0,6.0,10.0,0,42,fu_serve,,1268,10.0,112.03478134030163,79.67798973817276,330.36908287094604,550.0,0.8746056782334385,0.1253943217665615,0.0,1.099602409243571,0.0,11.986480635037168,0.9789412885755328,157921.51114969587,0.0,0.0,100.0,0.0,199.59999999999988,0.1995999999999999,0.19959999999999992,86.77846536285031,1062.5017082192792,916.9097268367549,24057896.25022216,1.5843963975211284,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,120.0,6.0,10.0,0,42,2dp_fhs,,1268,10.0,119.1863884365958,87.46836678262085,344.8113031775465,550.0,0.8351735015772871,0.1648264984227129,0.0,0.9601840129080176,0.0,25.36557617905458,1.0328139116551052,157929.6151931084,67.0,52.8391167192429,1.4705882352941178,0.0,1295.8,1.2958,1.2958,75.08631494523102,1067.9763373316239,925.188544089293,78713982.3437415,2.7744492738329605,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,120.0,6.0,10.0,0,42,3d_pos,,1268,10.0,115.10364405021683,83.66890843259279,346.1639077309487,550.0,0.863564668769716,0.13643533123028395,0.0,0.6748456033739036,0.0,15.020678771830326,0.9995281324448622,157930.34856569272,31.0,24.44794952681388,3.125,0.0,1972.7999999999995,1.9727999999999994,1.9727999999999994,57.38888229615192,1075.235989388035,909.7296020305562,167371435.16533974,2.5519148546106307,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,180.0,9.0,10.0,0,42,spotis,,1843,10.0,123.40509068300955,91.35322389188971,380.0501524761435,550.0,0.7797069994574064,0.2202930005425936,0.0,0.5476367019847738,0.0,6.343575173013655,1.0293532194070274,158315.0458369535,0.0,0.0,100.0,2.9702970297029703,64.43825742574255,0.06443825742574255,0.06443825742574255,65.41712298191923,1677.7631276864588,1716.6651327310753,243651128.88598365,0.7187581623855831,97.02970297029702,0.0,1.9801980198019802,nan,0,nan,0,10.310918761029972,21.809897172712926,7.291002389601347,24.471931747971087,27.413861841625643,8.702388087059015
arrival_rate,20,200,180.0,9.0,10.0,0,42,fu_serve,,1843,10.0,124.28980675985206,94.5021671491304,359.65280954233066,550.0,0.769397721106891,0.23060227889310903,0.0,1.0180703726756424,0.0,11.914662789440852,1.0375520945113859,158307.11413068275,0.0,0.0,100.0,0.0,199.59999999999988,0.1995999999999999,0.19959999999999992,86.76518923040746,1062.5017082192792,916.9097268367549,98046840.6893293,1.620006516968162,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,180.0,9.0,10.0,0,42,2dp_fhs,,1843,10.0,133.38428771920888,108.23781764474472,397.2931415250187,550.0,0.7102550189907759,0.2897449810092241,0.0,0.8917529801660423,0.0,22.62307423947819,1.132571821164891,158318.40177457046,81.0,43.95008138903961,1.2195121951219512,0.0,1295.8,1.2958,1.2958,75.22839927641658,1129.7617712545568,1002.8782853610646,202309059.5811983,2.7963044698990815,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,180.0,9.0,10.0,0,42,3d_pos,,1843,10.0,128.5617446217377,100.43529395865636,398.73474148917853,550.0,0.7433532284319045,0.25664677156809546,0.0,0.6156406441359625,0.0,13.317635155277372,1.0710294348322738,158303.17558638583,37.0,20.075963103635377,2.6315789473684212,0.0,1972.7999999999995,1.9727999999999994,1.9727999999999994,55.72462760341295,1079.6077377124152,914.9380250986826,243268212.47611913,2.5161885295467026,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,240.0,12.0,10.0,0,42,spotis,,2445,10.0,137.3690035903744,113.59715136841864,458.5471278660941,550.0,0.656441717791411,0.34355828220858897,0.0,0.4820297939705594,0.0,6.336782069477809,1.0774077094971748,158565.10463440858,0.0,0.0,100.0,2.9702970297029703,64.43825742574255,0.06443825742574255,0.06443825742574255,65.4160978478358,1677.7631276864588,1716.6651327310753,473866615.8636638,0.7415869644975608,97.02970297029702,0.0,0.9900990099009901,nan,0,nan,0,11.987027205767006,25.49646216459814,8.509247306557066,20.240224418157077,23.630066999331927,10.136971905588798
arrival_rate,20,200,240.0,12.0,10.0,0,42,fu_serve,,2445,10.0,139.18910946485843,120.25411351961424,431.2465310455288,550.0,0.6331288343558282,0.36687116564417177,0.0,0.8967475935772086,0.0,11.87566846420841,1.118025763511701,158566.56914258172,0.0,0.0,100.0,0.0,199.59999999999988,0.1995999999999999,0.19959999999999992,86.76110747459806,1062.5017082192792,916.9097268367549,130771361.96818738,1.7310087420934681,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
