study_axis,n_fog,n_iot,arrival_rate,arrival_rate_per_fog,episode_seconds,trial,seed,policy,head_failure_s,n_tasks,duration_s,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,mean_control_delay_ms,mean_selector_delay_ms,mean_handover_delay_ms,control_energy_mj_per_task,nonprop_energy_j_per_delivered_task,whole_swarm_energy_j,head_changes,head_changes_per_1000_tasks,mean_head_tenure_ticks,selector_run_pct,mean_selector_runtime_us,mean_stage1_ms_per_tick,stage1_cpu_share_pct,mean_head_soc_pct,mean_head_iot_distance_m,mean_head_fog_distance_m,mean_head_workload_cycles,mean_head_control_service_ms,kl_gate_pct,tenure_block_pct,switch_cost_block_pct,head_recovery_ticks,tasks_dropped_in_gap,delay_spike_ms,control_jobs_lost,decision_power_0_pct,decision_power_1_pct,decision_power_2_pct,decision_power_3_pct,decision_power_4_pct,decision_power_5_pct
fog_size,20,200,180.0,9.0,10.0,8,50,fu_serve,,1751,10.0,125.8076606737193,97.48431430150362,363.84386680859745,550.0,0.7818389491719018,0.21816105082809822,0.0,0.8709077174871525,0.0,10.141196271427706,1.0809553790257376,158168.32240362454,0.0,0.0,100.0,0.0,152.20000000000007,0.15220000000000009,0.15220000000000009,97.08380552084668,2185.9811448599326,2296.3634735276646,126765804.7522373,1.3010131844064594,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,8,50,2dp_fhs,,1751,10.0,134.58286780054553,109.0568267017289,400.7985320880176,550.0,0.721302113078241,0.278697886921759,0.0,0.9314762553685783,0.0,24.432476919603243,1.171680452680142,158168.3269014733,85.0,48.54368932038835,1.1627906976744187,0.0,1070.8,1.0708,1.0708,69.34916284739188,2098.430412884251,2218.251304095728,132713630.14379185,2.6140030514313737,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,8,50,3d_pos,,1751,10.0,132.45506310502518,104.18771096906454,392.1709017029689,550.0,0.7361507709880069,0.26384922901199315,0.0,0.6427610299022213,0.0,16.468231027660853,1.1638529421967356,158188.7009322299,53.0,30.268418046830384,1.8518518518518519,0.0,1766.200000000001,1.7662000000000009,1.7662000000000007,55.662358665097386,2395.440650293951,2502.783447581356,201508684.76078507,2.4443095092033915,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,9,51,spotis,,436,10.0,125.21879816875672,94.21988393188654,348.2181321410152,550.0,0.7224770642201835,0.27752293577981646,0.0,0.4541284403669724,0.0,6.102962058622523,0.9297259083262552,39249.807458128584,0.0,0.0,100.0,4.9504950495049505,66.21386138613865,0.06621386138613865,0.06621386138613865,92.80122544740992,2252.4381471200554,2309.6391860220774,144171083.05067456,0.6543202753257137,95.04950495049505,0.0,0.0,nan,0,nan,0,13.471334544358884,19.14953526065835,5.7099707224185785,42.026622741259516,8.69446572405602,10.94807100724865
fog_size,5,50,45.0,9.0,10.0,9,51,fu_serve,,436,10.0,125.2135977100411,94.21988393188654,348.2181321410152,550.0,0.7224770642201835,0.27752293577981646,0.0,0.4541284403669724,0.0,6.020916187062694,0.9296134702310168,39249.77204012858,0.0,0.0,100.0,0.0,18.40000000000001,0.01840000000000001,0.01840000000000001,92.80123320417891,2252.4381471200554,2309.6391860220774,144146657.0506744,0.6185482753257135,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,9,51,2dp_fhs,,436,10.0,134.24616560814948,114.4916574577436,368.4776626558656,550.0,0.6811926605504587,0.3188073394495413,0.0,0.6720561702237882,0.0,48.68692105034932,1.0593308994579775,39271.565074144826,68.0,155.96330275229357,1.4492753623188406,0.0,112.79999999999994,0.11279999999999994,0.11279999999999994,63.39661641784301,1862.5038228457593,2380.847692550513,107639226.65764797,2.028452467355814,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,9,51,3d_pos,,436,10.0,128.89286651358287,104.2801822203736,365.5088585179433,550.0,0.6995412844036697,0.3004587155963303,0.0,0.5075230845340523,0.0,23.358256651574813,0.9952141933168648,39260.48412596746,28.0,64.22018348623853,3.4482758620689653,0.0,159.1,0.1591,0.1591,88.76676681726181,2386.334064366716,2436.258459001898,93319690.16352047,1.0695307494943298,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,9,51,spotis,,884,10.0,114.57873079329092,80.83410321421391,340.1713539918339,550.0,0.8133484162895928,0.18665158371040724,0.0,0.5590736344309748,0.0,6.6017015055318335,0.915376945806237,78883.34917252095,0.0,0.0,100.0,2.9702970297029703,79.16831683168314,0.07916831683168314,0.07916831683168314,90.2212445115282,1284.4882875283772,1753.0733316415904,263011418.63835046,0.7330198500227021,97.02970297029702,0.0,0.0,nan,0,nan,0,9.051336965102404,23.684828708886954,6.470535348611895,37.75889918492909,15.428472932108422,7.6059268603612455
fog_size,10,100,90.0,9.0,10.0,9,51,fu_serve,,884,10.0,114.57559994401119,80.83410321421391,340.1176637578568,550.0,0.8133484162895928,0.18665158371040724,0.0,0.5590736344309748,0.0,6.577568776044209,0.9153478606421301,78883.32826028796,0.0,0.0,100.0,0.0,53.0,0.053,0.053,90.22124920058857,1284.4882875283772,1753.0733316415904,262970504.6383509,0.7117624672185116,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,9,51,2dp_fhs,,884,10.0,123.47874256466206,97.03961328708877,352.66135265046864,550.0,0.755656108597285,0.24434389140271495,0.0,0.7007438870913875,0.0,33.15512731111424,1.0090144928746076,78899.21482972652,85.0,96.15384615384616,1.1627906976744187,0.0,322.09999999999985,0.32209999999999983,0.32209999999999983,66.24045553173193,1575.6108026741274,1977.8867363745421,176193168.15046266,1.401868491368556,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
